ID,PredictedProb
1062,0.264743621458
1063,0.797006751185
1066,0.820922335601
1067,0.985378304235
1068,0.409300457286
1070,0.892363492315
1071,0.7256858861
1073,0.712972535285
1074,0.66897845805
1075,0.870242762813
1076,0.710006406385
1077,0.931937089505
1079,0.508847941454
1083,0.61647041847
1085,0.976498370677
1087,0.588742321171
1088,0.496564788386
1089,0.738525906633
1092,0.784686353329
1095,0.802507649582
1104,0.986248866213
1106,0.997070024102
1108,0.561675736961
1110,0.646213657746
1117,0.729456347788
1118,0.719951235273
1119,0.880776077098
1121,0.841628228078
1122,0.827684601113
1124,0.773963794376
1125,0.630322832875
1126,0.511572897775
1128,0.815266641738
1129,0.615977430832
1131,0.377891897785
1132,0.823044795803
1133,0.821331838796
1134,0.526634946403
1137,0.866687649652
1138,0.437808702006
1139,0.659091760461
1140,0.853773448773
1141,0.800806529695
1143,0.741804885591
1144,0.826579079651
1145,0.762434342509
1146,0.868707629672
1147,0.805210424496
1149,0.827142995497
1151,0.821617991136
1154,0.729422291994
1156,0.636262007833
1158,0.834491707057
1165,0.827477198126
1166,0.508643459715
1167,0.532222495777
1168,0.815793619079
1169,0.602401979097
1171,0.581830359323
1173,0.459447014587
1175,0.686063955885
1181,0.415234698049
1182,0.65342541189
1184,0.822746953917
1187,0.773265563801
1189,0.889501597609
1190,0.596189774511
1193,0.582993712637
1194,0.944392290249
1196,0.835242676243
1202,0.728137115266
1203,0.676589517625
1206,0.857573021747
1209,0.942619725797
1211,0.731873840445
1212,0.322546568511
1215,0.79250097918
1216,0.611715728716
1220,0.826796609553
1222,0.894760160474
1223,0.918328076685
1224,0.658944195297
1227,0.92002020202
1229,0.494626956835
1230,0.670067099567
1233,0.923580962688
1236,0.712213630569
1242,0.926731498862
1245,0.824434260184
1246,0.975406462585
1249,0.879882395382
1250,0.861478612657
1253,0.965520820449
1258,0.694443698237
1259,0.657299577407
1262,0.982139659554
1263,0.907512265512
1265,0.913872258927
1266,0.905815061922
1267,0.939134199134
1268,0.912657973732
1269,0.72792857816
1270,0.770305594988
1271,0.881457482993
1272,0.951735874858
1276,0.966897839236
1277,0.735481956536
1279,0.682921356421
1280,0.764672026386
1283,0.730914086621
1285,0.898980204635
1286,0.903298281992
1290,0.866375866232
1293,0.693286629776
1295,0.600914162997
1297,0.904828336033
1299,0.948246587539
1300,0.956298649763
1301,0.809468253968
1302,0.950040764791
1303,0.919391907969
1304,0.812265444124
1305,0.692062388009
1306,0.667804679448
1307,0.649605052297
1308,0.959570154613
1309,0.525002062182
1312,0.622953677824
1313,0.895381520907
1314,0.684448963735
1316,0.82860866118
1318,0.530681546628
1319,0.770580259027
1320,0.754018890898
1322,0.968034863946
1323,0.412763509778
1325,0.656278138528
1329,0.562334645513
1330,0.845856869321
1334,0.546587123194
1337,0.964008451866
1340,0.642085343228
1341,0.744705508777
1342,0.572333375581
1347,0.597448773449
1349,0.633437384045
1350,0.74020473574
1355,0.746742562993
1356,0.669601937745
1357,0.627632653061
1358,0.736388056388
1359,0.831813788299
1361,0.619720624613
1363,0.529588229231
1366,0.728277350751
1367,0.967856421356
1370,0.939623204523
1375,0.920734682971
1377,0.871774170274
1379,0.847980700414
1381,0.631395005788
1382,0.810676071944
1385,0.704564827913
1387,0.606916099773
1389,0.822821407597
1392,0.929490042237
1393,0.712484475842
1395,0.906484161269
1396,0.852673778602
1399,0.239670189781
1400,0.133576603523
1401,0.783101678084
1402,0.974746031746
1405,0.653376417234
1407,0.612041692435
1409,0.966309522871
1413,0.431659569889
1414,0.400815141208
1415,0.744769242662
1417,0.582297198162
1421,0.582875283447
1422,0.897102096444
1423,0.478879473701
1425,0.856838437356
1426,0.203558509664
1428,0.968849670171
1429,0.970090136054
1430,0.684122345908
1431,0.681484579341
1433,0.96608106576
1435,0.931344857512
1436,0.807629460556
1438,0.921176908409
1439,0.921442022263
1442,0.967208049887
1448,0.659538654856
1449,0.607171398145
1451,0.758898682362
1453,0.862589470054
1455,0.819554322661
1456,0.607155706535
1458,0.853229591837
1459,0.903761637456
1463,0.966762471655
1466,0.723313558757
1468,0.940212195032
1471,0.675573180787
1472,0.91613810396
1473,0.600644710742
1474,0.979854684998
1476,0.506601354396
1477,0.769927857507
1478,0.714522719344
1479,0.719779190243
1481,0.475402700474
1482,0.966367346939
1487,0.669607618732
1490,0.750079826919
1493,0.572456763349
1494,0.833603896104
1495,0.916977272727
1496,0.969751503262
1497,0.646323712002
1498,0.801312597918
1499,0.766198126754
1500,0.818082482993
1505,0.813631384489
1507,0.731973204177
1508,0.670059484167
1510,0.868552927231
1511,0.833875180375
1513,0.392988531825
1514,0.712224757385
1518,0.925934851072
1519,0.50144936611
1520,0.764557771593
1522,0.941238930708
1523,0.72478262214
1524,0.670206452278
1527,0.873662070299
1528,0.756838538446
1529,0.595168874776
1530,0.844965334165
1532,0.763887723388
1534,0.519819727891
1536,0.962134199134
1537,0.688030913272
1540,0.764746495568
1543,0.67035428809
1546,0.941019635127
1549,0.768157192901
1553,0.685058956916
1558,0.792147470372
1560,0.893213703246
1561,0.729966232181
1562,0.726180228502
1565,0.438882042561
1573,0.599477899851
1576,0.816938663212
1577,0.944824621457
1579,0.581417490974
1580,0.920024737168
1581,0.792353232534
1582,0.425661821916
1584,0.78371531643
1586,0.801344671202
1588,0.76343721358
1589,0.54500471354
1595,0.774512852041
1598,0.44827733109
1599,0.994859330113
1600,0.646738517496
1605,0.663715831787
1609,0.644089684037
1610,0.664816955247
1615,0.828896214896
1617,0.867234794901
1619,0.836805020046
1621,0.92384215246
1622,0.809100803958
1628,0.760476329226
1629,0.88651536069
1630,0.633297722119
1631,0.847950905507
1633,0.743270979021
1636,0.80731058586
1637,0.711926804084
1638,0.802377725449
1643,0.866951111749
1644,0.808121790089
1645,0.916472259822
1646,0.592057720058
1647,0.770619154531
1648,0.816585778811
1650,0.477622058521
1651,0.872307720058
1652,0.907259625609
1654,0.823478561121
1655,0.968960347232
1657,0.942321995465
1658,0.980522675737
1663,0.444248529249
1665,0.974378115541
1666,0.867255324861
1669,0.948487943522
1675,0.917760918033
1678,0.878113052511
1679,0.72443142519
1680,0.512175768038
1681,0.79904543041
1684,0.8790854463
1687,0.459413110699
1688,0.707022595242
1692,0.879496725428
1694,0.841836145586
1695,0.531346313035
1696,0.775970830757
1697,0.515276953206
1698,0.602525683478
1699,0.941307823129
1700,0.524926417187
1701,0.795667235794
1704,0.625180566416
1705,0.660869188038
1706,0.648878080468
1708,0.952402045434
1709,0.703941713515
1712,0.659702057863
1713,0.657064058957
1715,0.633526580485
1718,0.917710872322
1720,0.779049683191
1721,0.812483877651
1724,0.825552793691
1725,0.650961708926
1726,0.286604278554
1728,0.707375435994
1729,0.881393733968
1738,0.562314747495
1739,0.791569770963
1741,0.773023639917
1743,0.910635321945
1745,0.424514888597
1750,0.729305634841
1751,0.82435650584
1753,0.810935683364
1755,0.520195236109
1757,0.573741837971
1758,0.649584415584
1759,0.779831182373
1762,0.664679950069
1763,0.616207020006
1767,0.987598122805
1769,0.767885297476
1770,0.980807256236
1778,0.89664667073
1781,0.857431148217
1784,0.91118465901
1786,0.662824623789
1787,0.822698817365
1788,0.775132123227
1789,0.935013335388
1790,0.631919531308
1794,0.334286434693
1795,0.899891053391
1797,0.966115424958
1801,0.847585157013
1802,0.853960832818
1809,0.946599735978
1810,0.956805599982
1811,0.761847016956
1816,0.819147701505
1817,0.780617109639
1818,0.667769729322
1820,0.62450081622
1821,0.590998192284
1822,0.390779993816
1823,0.951459132138
1829,0.928848928849
1833,0.945939200693
1834,0.882380248606
1836,0.791359834843
1837,0.964103741497
1839,0.887745589066
1842,0.776316138577
1845,0.91556618461
1849,0.663049319728
1851,0.943330859617
1852,0.580906624122
1853,0.691092534066
1855,0.837249226964
1856,0.731672295404
1857,0.865090218243
1859,0.858257215007
1860,0.463764870051
1861,0.942582714904
1862,0.920845625375
1864,0.807288505146
1865,0.74829497143
1869,0.826449120361
1871,0.483877059448
1872,0.927963564214
1873,0.677001226352
1874,0.571940373119
1875,0.50152726242
1878,0.706146494379
1879,0.698550419737
1880,0.563472987507
1882,0.922156462585
1887,0.925070191713
1893,0.706972789116
1896,0.853112036773
1900,0.781498711606
1902,0.748814623181
1904,0.925998556999
1906,0.574250459858
1907,0.892
1909,0.764743938736
1911,0.767274376417
1913,0.72199003774
1915,0.707482100717
1917,0.39463154349
1918,0.522687142223
1919,0.63451549629
1921,0.79320547454
1922,0.97972041847
1923,0.858261991976
1926,0.702072227642
1927,0.543289936516
1928,0.887819406784
1929,0.876826339291
1931,0.602732176554
1932,0.882234015984
1938,0.959095629731
1940,0.567429915323
1941,0.667662267704
1942,0.703324120324
1944,0.640448801199
1948,0.372600034886
1949,0.900453514739
1951,0.895115701759
1953,0.801561148968
1954,0.814891347189
1955,0.978588435374
1956,0.87411747776
1957,0.912216642239
1958,0.968171118564
1959,0.881800831149
1961,0.847909630052
1962,0.785894683601
1965,0.770908876461
1969,0.897453720882
1971,0.701888317913
1978,0.979115646259
1982,0.915893887858
1984,0.644303331589
1985,0.847153009689
1986,0.670932733933
1987,0.739912127319
1988,0.699515099979
1989,0.750088335684
1990,0.67616876798
1991,0.941827209299
1993,0.928668662746
1994,0.783811245214
1999,0.764456806467
2000,0.665217845646
2001,0.490346835704
2002,0.905661925376
2003,0.549280506678
2004,0.578034897209
2008,0.938247856718
2011,0.808894165358
2013,0.8308718583
2017,0.964197588126
2020,0.823316263541
2021,0.944587250052
2024,0.923127339974
2026,0.437050044472
2031,0.892896464646
2035,0.619626143698
2039,0.940932385075
2040,0.798074958771
2044,0.859605787711
2045,0.937242942078
2046,0.826661049268
2047,0.771181078227
2048,0.717034807679
2052,0.739449058002
2053,0.738919139363
2054,0.738396690336
2055,0.673640795712
2058,0.821319506591
2059,0.751856907525
2060,0.566191573621
2063,0.826504431638
2064,0.649885966075
2065,0.97252324263
2066,0.862186914276
2070,0.309298003584
2073,0.865467687598
2076,0.917709525069
2077,0.163745232942
2078,0.850787048153
2082,0.952639301175
2084,0.692886684744
2086,0.730581196581
2088,0.962524562593
2090,0.944922743406
2091,0.858570758606
2095,0.734934632827
2097,0.857707177743
2101,0.881255755489
2102,0.391590773075
2105,0.749008073172
2106,0.678707482993
2107,0.95841066275
2110,0.691883204097
2113,0.989085600907
2114,0.684268489447
2115,0.666233661416
2118,0.732278404801
2119,0.703013992853
2120,0.813104462997
2122,0.672333082938
2128,0.85636057395
2129,0.808930839002
2132,0.784926571153
2136,0.820902494331
2139,0.879936817151
2140,0.634861666112
2141,0.316436844901
2142,0.824081689822
2143,0.891150246942
2146,0.443132859204
2147,0.784455766456
2148,0.60807083591
2151,0.659169449598
2153,0.847032312925
2154,0.921277514016
2156,0.296517137429
2161,0.948089136062
2162,0.771330411885
2163,0.974606961347
2164,0.684456039992
2165,0.969366970331
2168,0.975527210884
2169,0.560643166357
2175,0.928157596372
2176,0.885128066378
2177,0.784481403517
2178,0.435299784008
2182,0.800696844402
2184,0.702300788644
2191,0.774453673301
2193,0.908491754277
2194,0.728204906205
2196,0.880572562358
2198,0.776461526225
2199,0.70630452484
2200,0.785444959802
2202,0.833448781844
2209,0.884081838796
2213,0.203723922902
2217,0.963995021657
2218,0.573039412653
2224,0.559753218304
2225,0.271134424583
2231,0.968899608328
2233,0.846896789743
2234,0.848066532674
2235,0.618116282741
2237,0.797646722325
2238,0.401083024119
2240,0.733389483532
2242,0.865930130105
2244,0.617882641064
2246,0.929529724244
2247,0.554549273325
2248,0.980953710908
2249,0.977777781139
2250,0.945025906737
2252,0.656757464387
2254,0.778251023137
2257,0.826592764378
2258,0.793122397444
2262,0.50675602572
2265,0.668447897415
2268,0.956094094872
2270,0.904289385451
2280,0.863038116406
2281,0.974758915687
2283,0.986030045351
2285,0.369263526156
2289,0.949664938967
2290,0.648340528519
2291,0.808096383775
2293,0.924691043084
2294,0.791568594104
2295,0.891194538549
2300,0.872429091945
2304,0.91762879779
2307,0.461194472546
2310,0.978507385889
2312,0.8845925067
2313,0.510518441445
2318,0.732069859195
2319,0.860393392322
2322,0.754942803229
2324,0.645733070501
2326,0.93119047619
2328,0.83051984127
2331,0.82482450556
2334,0.202056483199
2335,0.750083480012
2336,0.733059987631
2339,0.932105551055
2340,0.886457930273
2341,0.977319314828
2344,0.977154968048
2349,0.927250773036
2352,0.90115120104
2353,0.912083158112
2357,0.435288548753
2362,0.684916821274
2364,0.677201136165
2365,0.595186780969
2366,0.611928242393
2367,0.592748917749
2368,0.852409196779
2370,0.970244331066
2373,0.845354332176
2375,0.540594361987
2376,0.971601937745
2377,0.898339485911
2382,0.976722789116
2384,0.72887889095
2385,0.74637950938
2388,0.757589005221
2389,0.770974799011
2390,0.881340544376
2391,0.730158040256
2393,0.932088332303
2396,0.832307613459
2397,0.626923045209
2398,0.950569573284
2399,0.724863224078
2400,0.79366974692
2401,0.525403782725
2402,0.90206328592
2404,0.511762643211
2406,0.956010172576
2408,0.653749433107
2409,0.904425840033
2410,0.771053481329
2411,0.745793444651
2413,0.790312318634
2415,0.762588332303
2417,0.845854050711
2422,0.898782035521
2423,0.432370333259
2424,0.916260026303
2426,0.964413729128
2429,0.717902054295
2430,0.76806461475
2432,0.778896464646
2433,0.886540479362
2436,0.990314850822
2437,0.821011956298
2438,0.869079288077
2439,0.811437254085
2440,0.539213995424
2444,0.571526725142
2445,0.467292867306
2446,0.644229694908
2454,0.852677025356
2455,0.692503331636
2456,0.955323788645
2458,0.433257059082
2459,0.419155918501
2460,0.667571659783
2461,0.818996804783
2462,0.69913006438
2464,0.761836373944
2465,0.892222170686
2467,0.978674036281
2468,0.932161564626
2474,0.595870988139
2480,0.594067136515
2481,0.642178065475
2484,0.697788339112
2485,0.599698055912
2486,0.836394452799
2487,0.674717895441
2491,0.862950061843
2493,0.80896281403
2496,0.839714633529
2497,0.878690389501
2501,0.713247165533
2504,0.755984444336
2505,0.593029125636
2506,0.831401912519
2508,0.838247744319
2509,0.55803457257
2513,0.566449052931
2516,0.812068542569
2520,0.713436293865
2521,0.739576720377
2523,0.795842326324
2524,0.880008867183
2526,0.989624716553
2528,0.79819382998
2529,0.940305991627
2530,0.920564034824
2531,0.930692176871
2532,0.91074899307
2536,0.811421047207
2537,0.693471992993
2540,0.964114976294
2541,0.650948810672
2542,0.804865507692
2543,0.486298518941
2546,0.581563607028
2547,0.687857848525
2550,0.846218305504
2551,0.789911138211
2555,0.790460122627
2556,0.928395582592
2558,0.84340392544
2559,0.952828831533
2560,0.967775510204
2562,0.989628193127
2563,0.163581294056
2564,0.857164089878
2565,0.5578361678
2568,0.804619620901
2569,0.790796326474
2570,0.770134559552
2572,0.736471698936
2573,0.895355807941
2574,0.561709286745
2575,0.76127994228
2576,0.801654658833
2582,0.870965785225
2583,0.431953510775
2586,0.619092507015
2590,0.572201203558
2591,0.726451465692
2592,0.936149503608
2593,0.967896591504
2595,0.844371652569
2596,0.661491667063
2597,0.75362524508
2598,0.774418626878
2600,0.95370657657
2601,0.852120078334
2603,0.577657273679
2604,0.764141319692
2605,0.917285975929
2606,0.978348776224
2608,0.830430849794
2609,0.895877138734
2610,0.769216647265
2611,0.516309059988
2614,0.953855320916
2615,0.83349107242
2616,0.744416490424
2618,0.520314742705
2620,0.777827684221
2623,0.556148209351
2624,0.974748953428
2625,0.659108018965
2627,0.583880637116
2629,0.752670113997
2630,0.762506394399
2631,0.950810204501
2632,0.983428571429
2633,0.820554100661
2634,0.754574487186
2635,0.637699106915
2636,0.885976234083
2637,0.630058362273
2638,0.987485260771
2641,0.6387430506
2643,0.653220700014
2644,0.438889095032
2647,0.76941339263
2648,0.869851250113
2649,0.912551669703
2651,0.557057702218
2654,0.872191756515
2655,0.773020253556
2656,0.916534889713
2659,0.478202999382
2661,0.7906857349
2662,0.598859461967
2664,0.957795901582
2665,0.694751465854
2666,0.924690836941
2667,0.802517149517
2668,0.749263038549
2671,0.274410393199
2673,0.786873273552
2676,0.703573902288
2678,0.672199391878
2680,0.959925020886
2681,0.989992991136
2683,0.513886157493
2687,0.478200681123
2688,0.809888233738
2689,0.738014739229
2691,0.814212459616
2693,0.881912995734
2695,0.752794314696
2697,0.567844499688
2699,0.800738301381
2701,0.672186820035
2702,0.750598591185
2703,0.800397824398
2706,0.893592609771
2707,0.890537414966
2708,0.945789399093
2709,0.916871763157
2714,0.830517532261
2715,0.578779117884
2716,0.76951046176
2717,0.951196563044
2719,0.877895473574
2721,0.892704398383
2722,0.924738796917
2723,0.588452269952
2724,0.635595395734
2727,0.989926897505
2730,0.823720175949
2731,0.824723567543
2736,0.90949651391
2738,0.834804804777
2740,0.920386486222
2744,0.772487384697
2745,0.401115233972
2748,0.664193720048
2749,0.39542182549
2750,0.604128506647
2751,0.3837970967
2752,0.808909014888
2754,0.71010260771
2755,0.835680386769
2756,0.918633124462
2757,0.961493603938
2758,0.690669140383
2759,0.896597359681
2760,0.981980244623
2761,0.230944688365
2762,0.822982738659
2763,0.670258709544
2764,0.738456027166
2765,0.861768202842
2768,0.632178004535
2769,0.381485503292
2770,0.401762332813
2776,0.939835511019
2778,0.959939314654
2788,0.750361261754
2789,0.690732470337
2791,0.794812021312
2792,0.48998987563
2793,0.926411441591
2797,0.766435399918
2799,0.933925102675
2800,0.919720315399
2801,0.620212985427
2805,0.889602930886
2806,0.529570758606
2807,0.148651831676
2808,0.682201492951
2811,0.893752525253
2820,0.888851945673
2822,0.865414240616
2824,0.973802241409
2826,0.935019066941
2827,0.824173356135
2828,0.766639885558
2829,0.555585275418
2832,0.884466355073
2835,0.971836116265
2836,0.786866316924
2839,0.771630030334
2840,0.893906098495
2841,0.649136260565
2843,0.918484126984
2849,0.326889177903
2850,0.716471096081
2854,0.746468769326
2856,0.740513905562
2857,0.885995182595
2859,0.759577048682
2860,0.993776510836
2863,0.943421616743
2864,0.687310790241
2865,0.688114936884
2870,0.804169334634
2871,0.728041074005
2872,0.675972119151
2873,0.670264457648
2874,0.930929241394
2876,0.873408234623
2877,0.637949732164
2878,0.954132137704
2880,0.799799492205
2882,0.881336840159
2884,0.534134121105
2885,0.682148268398
2886,0.64849586921
2887,0.815754501568
2894,0.691884353741
2897,0.733249993337
2900,0.819644557823
2903,0.789593640486
2904,0.933248996552
2906,0.772658163265
2908,0.859546009546
2909,0.63178580536
2910,0.449235981561
2911,0.548292517007
2912,0.78004495831
2913,0.886276077098
2915,0.62766140209
